payment_id,payment_amount,payment_date,customer_id,customer_full_name,address_id,district,city,country,store_id,manager_staff_id,staff_id,staff_full_name,rental_id,rental_date,return_date,rental_duration,film_id,film_title,release_year,rental_rate,film_length,language_name,category_name,actor_id,actor_full_name
18124,2.99,04:07.0,503,Angel Barclay,508,Nagano,Ueda,Japan,1,1,1,Mike Hillyer,2225,6/18/2005 3:35,6/23/2005 3:05,5,621,Network Peak,2006,2.99,75,English             ,Family,43,Kirk Jovovich
18125,0.99,14:35.0,503,Angel Barclay,508,Nagano,Ueda,Japan,1,1,2,Jon Stephens,3430,6/21/2005 18:46,6/22/2005 13:49,1,352,Gathering Calendar,2006,0.99,176,English             ,Games,174,Michael Bening
18126,1.99,20:22.0,504,Nathaniel Adam,509,Illinois,Joliet,United States,1,1,1,Mike Hillyer,2720,6/19/2005 14:51,6/27/2005 13:06,8,786,Shepherd Midsummer,2006,0.99,113,English             ,Children,109,Sylvester Dern
18127,6.99,45:49.0,504,Nathaniel Adam,509,Illinois,Joliet,United States,1,1,1,Mike Hillyer,2938,6/20/2005 5:17,6/26/2005 9:38,6,390,Guys Falcon,2006,4.99,84,English             ,Sci-Fi,26,Rip Crawford
18128,5.99,45:47.0,505,Rafael Abney,510,Central Luzon,Talavera,Philippines,1,1,1,Mike Hillyer,1799,6/16/2005 20:17,6/20/2005 23:55,4,624,Nightmare Chill,2006,4.99,149,English             ,Games,102,Walter Torn
18129,4.99,04:29.0,505,Rafael Abney,510,Central Luzon,Talavera,Philippines,1,1,2,Jon Stephens,1886,6/17/2005 3:36,6/19/2005 8:12,2,515,Legally Secretary,2006,4.99,113,English             ,Children,13,Uma Wood
18130,7.99,32:45.0,505,Rafael Abney,510,Central Luzon,Talavera,Philippines,1,1,1,Mike Hillyer,2773,6/19/2005 18:04,6/28/2005 23:52,9,902,Trading Pinocchio,2006,4.99,170,English             ,Sports,6,Bette Nicholson
18131,5.99,09:55.0,505,Rafael Abney,510,Central Luzon,Talavera,Philippines,1,1,1,Mike Hillyer,3137,6/20/2005 19:41,6/28/2005 0:32,7,172,Coneheads Smoochy,2006,4.99,112,English             ,Drama,5,Johnny Lollobrigida
18132,6.99,42:12.0,506,Leslie Seward,511,Kalimantan Barat,Pontianak,Indonesia,2,2,2,Jon Stephens,1446,6/15/2005 19:13,6/23/2005 19:43,8,433,Horn Working,2006,2.99,95,English             ,Animation,11,Zero Cage
18133,2.99,15:37.0,506,Leslie Seward,511,Kalimantan Barat,Pontianak,Indonesia,2,2,1,Mike Hillyer,1467,6/15/2005 20:47,6/22/2005 0:30,6,150,Cider Desire,2006,2.99,101,English             ,Documentary,27,Julia Mcqueen
18134,0.99,41:36.0,506,Leslie Seward,511,Kalimantan Barat,Pontianak,Indonesia,2,2,2,Jon Stephens,1565,6/16/2005 3:13,6/16/2005 22:42,1,840,Stampede Disturbing,2006,0.99,75,English             ,Games,37,Val Bolger
18135,9.99,24:58.0,506,Leslie Seward,511,Kalimantan Barat,Pontianak,Indonesia,2,2,2,Jon Stephens,2755,6/19/2005 16:56,6/27/2005 12:02,8,210,Darko Dorado,2006,4.99,130,English             ,Action,59,Dustin Tautou
18136,6.99,00:12.0,506,Leslie Seward,511,Kalimantan Barat,Pontianak,Indonesia,2,2,2,Jon Stephens,2824,6/19/2005 20:31,6/29/2005 0:40,9,631,Novocaine Flight,2006,0.99,64,English             ,Sports,12,Karl Berry
18137,4.99,34:42.0,507,Edgar Rhoads,512,Eskisehir,Eskisehir,Turkey,2,2,2,Jon Stephens,1307,6/15/2005 10:06,6/20/2005 4:50,5,81,Blindness Gun,2006,4.99,103,English             ,Sci-Fi,36,Burt Dukakis
18138,4.99,26:40.0,507,Edgar Rhoads,512,Eskisehir,Eskisehir,Turkey,2,2,2,Jon Stephens,2143,6/17/2005 21:58,6/19/2005 23:59,2,278,Elf Murder,2006,4.99,155,English             ,Music,63,Cameron Wray
18139,4.99,24:33.0,507,Edgar Rhoads,512,Eskisehir,Eskisehir,Turkey,2,2,2,Jon Stephens,2283,6/18/2005 6:56,6/19/2005 5:11,1,446,Hysterical Grail,2006,4.99,150,English             ,Sports,75,Burt Posey
18140,4.99,41:24.0,508,Milton Howland,513,Andhra Pradesh,Vijayawada,India,2,2,2,Jon Stephens,1661,6/16/2005 10:12,6/24/2005 9:23,8,525,Loathing Legally,2006,0.99,140,English             ,Classics,34,Audrey Olivier
18141,2.99,49:48.0,509,Raul Fortier,514,Bihar,Chapra,India,1,1,2,Jon Stephens,1267,6/15/2005 7:21,6/17/2005 8:12,2,923,Unfaithful Kill,2006,2.99,78,English             ,Drama,47,Julia Barrymore
18142,4.99,38:43.0,509,Raul Fortier,514,Bihar,Chapra,India,1,1,1,Mike Hillyer,2919,6/20/2005 4:10,6/27/2005 6:34,7,621,Network Peak,2006,2.99,75,English             ,Family,43,Kirk Jovovich
18143,5.99,00:57.0,510,Ben Easter,515,Volgograd,Kamyin,Russian Federation,2,2,2,Jon Stephens,1435,6/15/2005 18:32,6/24/2005 12:44,9,608,Murder Antitrust,2006,2.99,166,English             ,Children,43,Kirk Jovovich
18144,0.99,00:51.0,510,Ben Easter,515,Volgograd,Kamyin,Russian Federation,2,2,1,Mike Hillyer,1757,6/16/2005 17:32,6/18/2005 13:12,2,981,Wolves Desire,2006,0.99,55,English             ,Travel,23,Sandra Kilmer
18145,0.99,45:14.0,510,Ben Easter,515,Volgograd,Kamyin,Russian Federation,2,2,1,Mike Hillyer,1925,6/17/2005 6:16,6/21/2005 6:03,4,870,Swarm Gold,2006,0.99,123,English             ,Horror,67,Jessica Bailey
18146,8.99,34:42.0,510,Ben Easter,515,Volgograd,Kamyin,Russian Federation,2,2,2,Jon Stephens,2729,6/19/2005 15:06,6/27/2005 17:58,8,972,Whisperer Giant,2006,4.99,59,English             ,Sci-Fi,33,Milla Peck
18147,0.99,59:15.0,510,Ben Easter,515,Volgograd,Kamyin,Russian Federation,2,2,2,Jon Stephens,2806,6/19/2005 19:30,6/20/2005 19:42,1,458,Indian Love,2006,0.99,135,English             ,Family,2,Nick Wahlberg
18148,0.99,33:49.0,510,Ben Easter,515,Volgograd,Kamyin,Russian Federation,2,2,1,Mike Hillyer,2817,6/19/2005 20:05,6/24/2005 23:29,5,762,Sassy Packer,2006,0.99,154,English             ,Games,78,Groucho Sinatra
18149,8.99,54:56.0,510,Ben Easter,515,Volgograd,Kamyin,Russian Federation,2,2,1,Mike Hillyer,3352,6/21/2005 11:26,6/28/2005 7:26,7,126,Casualties Encino,2006,4.99,179,English             ,Action,24,Cameron Streep
18150,5.99,38:28.0,510,Ben Easter,515,Volgograd,Kamyin,Russian Federation,2,2,1,Mike Hillyer,3465,6/21/2005 22:10,6/30/2005 21:35,9,326,Flying Hook,2006,2.99,69,English             ,Animation,15,Cuba Olivier
18151,2.99,50:06.0,511,Chester Benner,516,Heilongjiang,Suihua,China,1,1,1,Mike Hillyer,1281,6/15/2005 8:21,6/17/2005 11:03,2,649,Oz Liaisons,2006,2.99,85,English             ,Animation,23,Sandra Kilmer
18152,2.99,01:51.0,511,Chester Benner,516,Heilongjiang,Suihua,China,1,1,2,Jon Stephens,1508,6/15/2005 22:33,6/18/2005 2:27,2,252,Dream Pickup,2006,2.99,135,English             ,Action,33,Milla Peck
18153,10.99,08:00.0,511,Chester Benner,516,Heilongjiang,Suihua,China,1,1,1,Mike Hillyer,2966,6/20/2005 7:39,6/29/2005 7:48,9,763,Satisfaction Confidential,2006,4.99,75,English             ,Sports,63,Cameron Wray
18154,4.99,32:04.0,511,Chester Benner,516,Heilongjiang,Suihua,China,1,1,1,Mike Hillyer,3366,6/21/2005 13:03,6/26/2005 16:29,5,567,Meet Chocolate,2006,2.99,80,English             ,Foreign,11,Zero Cage
18155,6.99,57:04.0,512,Cecil Vines,517,Ontario,London,United Kingdom,1,1,1,Mike Hillyer,1176,6/15/2005 0:28,6/21/2005 21:42,7,596,Moonshine Cabin,2006,4.99,171,English             ,Games,41,Jodie Degeneres
18156,4.99,39:26.0,512,Cecil Vines,517,Ontario,London,United Kingdom,1,1,1,Mike Hillyer,2029,6/17/2005 13:10,6/19/2005 18:15,2,203,Daisy Menagerie,2006,4.99,84,English             ,Sci-Fi,5,Johnny Lollobrigida
18157,2.99,05:59.0,512,Cecil Vines,517,Ontario,London,United Kingdom,1,1,1,Mike Hillyer,2364,6/18/2005 13:37,6/23/2005 14:18,5,625,None Spiking,2006,0.99,83,English             ,Sci-Fi,28,Woody Hoffman
18158,2.99,54:02.0,513,Duane Tubbs,519,,Yangor,Nauru,2,2,2,Jon Stephens,1607,6/16/2005 6:25,6/20/2005 2:50,4,724,Remember Diary,2006,2.99,110,English             ,Family,41,Jodie Degeneres
18159,7.99,03:04.0,513,Duane Tubbs,519,,Yangor,Nauru,2,2,1,Mike Hillyer,2290,6/18/2005 7:34,6/26/2005 11:45,8,44,Attacks Hate,2006,4.99,113,English             ,Sci-Fi,18,Dan Torn
18160,1.99,17:00.0,513,Duane Tubbs,519,,Yangor,Nauru,2,2,2,Jon Stephens,2737,6/19/2005 15:48,6/26/2005 18:44,7,688,Polish Brooklyn,2006,0.99,61,English             ,Children,14,Vivien Bergen
18161,4.99,58:46.0,514,Franklin Troutman,520,Hubei,Zaoyang,China,2,2,2,Jon Stephens,1692,6/16/2005 12:30,6/17/2005 17:31,1,775,Seattle Expecations,2006,4.99,110,English             ,Drama,22,Elvis Marx
18162,3.99,08:25.0,514,Franklin Troutman,520,Hubei,Zaoyang,China,2,2,2,Jon Stephens,2002,6/17/2005 11:39,6/24/2005 15:41,7,525,Loathing Legally,2006,0.99,140,English             ,Classics,34,Audrey Olivier
18163,0.99,59:42.0,514,Franklin Troutman,520,Hubei,Zaoyang,China,2,2,1,Mike Hillyer,2362,6/18/2005 13:31,6/19/2005 12:35,1,618,Necklace Outbreak,2006,0.99,132,English             ,Drama,3,Ed Chase
18164,0.99,16:48.0,514,Franklin Troutman,520,Hubei,Zaoyang,China,2,2,1,Mike Hillyer,2789,6/19/2005 18:48,6/21/2005 21:50,2,524,Lion Uncut,2006,0.99,50,English             ,Comedy,13,Uma Wood
18165,2.99,03:51.0,514,Franklin Troutman,520,Hubei,Zaoyang,China,2,2,1,Mike Hillyer,3084,6/20/2005 15:35,6/23/2005 19:11,3,783,Shane Darkness,2006,2.99,93,English             ,Travel,15,Cuba Olivier
18166,0.99,45:15.0,514,Franklin Troutman,520,Hubei,Zaoyang,China,2,2,2,Jon Stephens,3385,6/21/2005 14:16,6/24/2005 10:32,3,617,Natural Stock,2006,0.99,50,English             ,Family,74,Milla Keitel
18167,4.99,37:07.0,515,Andre Rapp,521,Coquimbo,Coquimbo,Chile,1,1,1,Mike Hillyer,1244,6/15/2005 5:08,6/20/2005 10:41,5,229,Devil Desire,2006,4.99,87,English             ,Action,66,Mary Tandy
18168,5.99,09:01.0,515,Andre Rapp,521,Coquimbo,Coquimbo,Chile,1,1,1,Mike Hillyer,1531,6/16/2005 0:40,6/22/2005 2:44,6,304,Fargo Gandhi,2006,2.99,130,English             ,Children,70,Michelle Mcconaughey
18169,4.99,09:02.0,515,Andre Rapp,521,Coquimbo,Coquimbo,Chile,1,1,2,Jon Stephens,2003,6/17/2005 11:40,6/19/2005 8:30,2,347,Games Bowfinger,2006,4.99,119,English             ,Travel,27,Julia Mcqueen
18170,4.99,53:50.0,515,Andre Rapp,521,Coquimbo,Coquimbo,Chile,1,1,2,Jon Stephens,2484,6/18/2005 21:25,6/24/2005 16:03,6,330,Forrester Comancheros,2006,4.99,112,English             ,Animation,43,Kirk Jovovich
18171,0.99,21:42.0,515,Andre Rapp,521,Coquimbo,Coquimbo,Chile,1,1,2,Jon Stephens,2513,6/18/2005 23:53,6/24/2005 21:16,6,741,Roman Punk,2006,0.99,81,English             ,Music,99,Jim Mostel
18172,3.99,20:30.0,515,Andre Rapp,521,Coquimbo,Coquimbo,Chile,1,1,2,Jon Stephens,3063,6/20/2005 13:52,6/28/2005 13:36,8,862,Summer Scarface,2006,0.99,53,English             ,Classics,29,Alec Wayne
18173,4.99,23:40.0,516,Elmer Noe,522,Battambang,Battambang,Cambodia,2,2,1,Mike Hillyer,1159,6/14/2005 22:55,6/17/2005 2:11,2,961,Wash Heavenly,2006,4.99,161,English             ,Foreign,53,Mena Temple
18174,1.99,28:18.0,516,Elmer Noe,522,Battambang,Battambang,Cambodia,2,2,1,Mike Hillyer,1200,6/15/2005 1:59,6/21/2005 21:33,7,732,Rings Heartbreakers,2006,0.99,58,English             ,Action,5,Johnny Lollobrigida
18175,10.99,20:29.0,516,Elmer Noe,522,Battambang,Battambang,Cambodia,2,2,2,Jon Stephens,1718,6/16/2005 14:52,6/25/2005 10:53,9,65,Behavior Runaway,2006,4.99,100,English             ,Horror,32,Tim Hackman
18176,0.99,01:57.0,516,Elmer Noe,522,Battambang,Battambang,Cambodia,2,2,2,Jon Stephens,2017,6/17/2005 12:33,6/19/2005 10:08,2,314,Fight Jawbreaker,2006,0.99,91,English             ,Animation,2,Nick Wahlberg
18177,0.99,30:49.0,516,Elmer Noe,522,Battambang,Battambang,Cambodia,2,2,2,Jon Stephens,3068,6/20/2005 14:02,6/22/2005 12:52,2,427,Homeward Cider,2006,0.99,103,English             ,Documentary,13,Uma Wood
18178,2.99,15:15.0,516,Elmer Noe,522,Battambang,Battambang,Cambodia,2,2,1,Mike Hillyer,3431,6/21/2005 18:46,6/26/2005 23:08,5,26,Annie Identity,2006,0.99,86,English             ,Sci-Fi,71,Adam Grant
18179,4.99,03:12.0,517,Brad Mccurdy,523,Taipei,Chungho,Taiwan,2,2,1,Mike Hillyer,1653,6/16/2005 9:34,6/18/2005 9:13,2,499,King Evolution,2006,4.99,184,English             ,Family,1,Penelope Guiness
18180,8.99,28:47.0,517,Brad Mccurdy,523,Taipei,Chungho,Taiwan,2,2,1,Mike Hillyer,1809,6/16/2005 21:00,6/25/2005 20:25,9,239,Dogma Family,2006,4.99,122,English             ,Animation,43,Kirk Jovovich
18181,4.99,00:02.0,517,Brad Mccurdy,523,Taipei,Chungho,Taiwan,2,2,1,Mike Hillyer,1850,6/17/2005 0:31,6/25/2005 5:19,8,166,Color Philadelphia,2006,2.99,149,English             ,Classics,1,Penelope Guiness
18182,2.99,07:06.0,517,Brad Mccurdy,523,Taipei,Chungho,Taiwan,2,2,1,Mike Hillyer,2534,6/19/2005 1:38,6/23/2005 0:16,4,557,Manchurian Curtain,2006,2.99,177,English             ,Family,64,Ray Johansson
18183,0.99,25:07.0,517,Brad Mccurdy,523,Taipei,Chungho,Taiwan,2,2,1,Mike Hillyer,3113,6/20/2005 17:56,6/23/2005 14:45,3,790,Shootist Superfly,2006,0.99,67,English             ,Drama,28,Woody Hoffman
18184,5.99,30:04.0,518,Gabriel Harder,524,Sivas,Sivas,Turkey,1,1,2,Jon Stephens,1552,6/16/2005 2:01,6/21/2005 0:59,5,179,Conquerer Nuts,2006,4.99,173,English             ,Drama,8,Matthew Johansson
18185,0.99,33:54.0,518,Gabriel Harder,524,Sivas,Sivas,Turkey,1,1,2,Jon Stephens,3311,6/21/2005 8:05,6/22/2005 6:51,1,753,Rush Goodfellas,2006,0.99,48,English             ,Family,43,Kirk Jovovich
18186,2.99,11:12.0,519,Ron Deluca,525,Gumma,Isesaki,Japan,2,2,1,Mike Hillyer,1941,6/17/2005 7:42,6/20/2005 7:12,3,236,Divine Resurrection,2006,2.99,100,English             ,Games,10,Christian Gable
18187,8.99,56:54.0,519,Ron Deluca,525,Gumma,Isesaki,Japan,2,2,1,Mike Hillyer,2505,6/18/2005 23:28,6/26/2005 1:36,7,365,Gold River,2006,4.99,154,English             ,Comedy,106,Groucho Dunst
18188,5.99,52:12.0,519,Ron Deluca,525,Gumma,Isesaki,Japan,2,2,1,Mike Hillyer,2997,6/20/2005 9:23,6/29/2005 8:15,9,317,Fireball Philadelphia,2006,0.99,148,English             ,Comedy,37,Val Bolger
18189,0.99,34:03.0,520,Mitchell Westmoreland,526,Khanh Hoa,Nha Trang,Vietnam,2,2,1,Mike Hillyer,1411,6/15/2005 17:05,6/21/2005 14:05,6,492,Jungle Closer,2006,0.99,134,English             ,New,20,Lucille Tracy
18190,6.99,37:28.0,520,Mitchell Westmoreland,526,Khanh Hoa,Nha Trang,Vietnam,2,2,1,Mike Hillyer,2174,6/18/2005 0:09,6/25/2005 23:14,8,723,Reign Gentlemen,2006,2.99,82,English             ,Sci-Fi,29,Alec Wayne
18191,4.99,27:54.0,520,Mitchell Westmoreland,526,Khanh Hoa,Nha Trang,Vietnam,2,2,1,Mike Hillyer,2772,6/19/2005 17:59,6/23/2005 17:52,4,271,Easy Gladiator,2006,4.99,148,English             ,Action,16,Fred Costner
18192,0.99,18:24.0,521,Roland South,527,Liaoning,Yingkou,China,2,2,2,Jon Stephens,1761,6/16/2005 17:49,6/17/2005 21:03,1,345,Gables Metropolis,2006,0.99,161,English             ,Family,16,Fred Costner
18193,0.99,48:01.0,521,Roland South,527,Liaoning,Yingkou,China,2,2,2,Jon Stephens,2053,6/17/2005 15:19,6/19/2005 10:06,2,931,Valentine Vanishing,2006,0.99,48,English             ,Travel,36,Burt Dukakis
18194,3.99,12:36.0,522,Arnold Havens,528,Southern Tagalog,Santa Rosa,Philippines,2,2,1,Mike Hillyer,1289,6/15/2005 8:44,6/21/2005 6:04,6,693,Potter Connecticut,2006,2.99,115,English             ,Animation,108,Warren Nolte
18195,8.99,24:22.0,522,Arnold Havens,528,Southern Tagalog,Santa Rosa,Philippines,2,2,1,Mike Hillyer,3102,6/20/2005 16:55,6/29/2005 13:49,9,253,Drifter Commandments,2006,4.99,61,English             ,Action,14,Vivien Bergen
18196,2.99,38:54.0,522,Arnold Havens,528,Southern Tagalog,Santa Rosa,Philippines,2,2,2,Jon Stephens,3188,6/20/2005 23:10,6/25/2005 19:37,5,541,Luke Mummy,2006,2.99,74,English             ,Animation,15,Cuba Olivier
18197,0.99,15:06.0,522,Arnold Havens,528,Southern Tagalog,Santa Rosa,Philippines,2,2,2,Jon Stephens,3191,6/20/2005 23:46,6/25/2005 3:21,4,949,Volcano Texas,2006,0.99,157,English             ,Games,15,Cuba Olivier
18198,6.99,58:14.0,523,Harvey Guajardo,529,Nghe An,Vinh,Vietnam,1,1,2,Jon Stephens,1729,6/16/2005 15:29,6/25/2005 20:55,9,738,Rocketeer Mother,2006,0.99,178,English             ,Foreign,35,Judy Dean
18199,8.99,39:22.0,523,Harvey Guajardo,529,Nghe An,Vinh,Vietnam,1,1,1,Mike Hillyer,2447,6/18/2005 19:10,6/27/2005 16:35,9,512,League Hellfighters,2006,4.99,110,English             ,Classics,67,Jessica Bailey
18200,7.99,30:07.0,523,Harvey Guajardo,529,Nghe An,Vinh,Vietnam,1,1,1,Mike Hillyer,2583,6/19/2005 5:01,6/28/2005 0:04,9,871,Sweden Shining,2006,4.99,176,English             ,Comedy,12,Karl Berry
18201,0.99,57:19.0,523,Harvey Guajardo,529,Nghe An,Vinh,Vietnam,1,1,1,Mike Hillyer,2669,6/19/2005 11:28,6/20/2005 16:43,1,600,Motions Details,2006,0.99,166,English             ,Horror,13,Uma Wood
18202,1.99,27:51.0,524,Jared Ely,530,West Java,Purwakarta,Indonesia,1,1,2,Jon Stephens,1306,6/15/2005 9:59,6/19/2005 9:37,4,461,Insects Stone,2006,0.99,123,English             ,Animation,51,Gary Phoenix
18203,4.99,53:05.0,524,Jared Ely,530,West Java,Purwakarta,Indonesia,1,1,2,Jon Stephens,1651,6/16/2005 9:24,6/17/2005 9:50,1,971,Whale Bikini,2006,4.99,109,English             ,Foreign,3,Ed Chase
18204,2.99,40:40.0,524,Jared Ely,530,West Java,Purwakarta,Indonesia,1,1,1,Mike Hillyer,3454,6/21/2005 21:12,6/25/2005 23:23,4,660,Party Knock,2006,2.99,107,English             ,Comedy,143,River Dean
18205,2.99,41:21.0,525,Adrian Clary,531,Friuli-Venezia Giuli,Udine,Italy,2,2,1,Mike Hillyer,1772,6/16/2005 18:12,6/24/2005 19:55,8,281,Encino Elf,2006,0.99,143,English             ,Games,11,Zero Cage
18206,4.99,42:12.0,526,Karl Seal,532,Florida,Cape Coral,United States,2,2,2,Jon Stephens,1255,6/15/2005 6:13,6/16/2005 3:59,1,313,Fidelity Devil,2006,4.99,118,English             ,Horror,17,Helen Voight
18207,0.99,35:34.0,526,Karl Seal,532,Florida,Cape Coral,United States,2,2,2,Jon Stephens,1848,6/17/2005 0:07,6/21/2005 21:41,5,832,Splash Gump,2006,0.99,175,English             ,Family,1,Penelope Guiness
18208,7.99,18:03.0,526,Karl Seal,532,Florida,Cape Coral,United States,2,2,1,Mike Hillyer,1865,6/17/2005 1:49,6/23/2005 21:13,7,583,Mission Zoolander,2006,4.99,164,English             ,Animation,16,Fred Costner
18209,2.99,54:16.0,526,Karl Seal,532,Florida,Cape Coral,United States,2,2,2,Jon Stephens,1972,6/17/2005 9:25,6/24/2005 9:59,7,605,Mulholland Beast,2006,2.99,157,English             ,Foreign,1,Penelope Guiness
18210,2.99,32:01.0,526,Karl Seal,532,Florida,Cape Coral,United States,2,2,2,Jon Stephens,1981,6/17/2005 10:03,6/20/2005 13:14,3,698,Princess Giant,2006,2.99,71,English             ,Documentary,58,Christian Akroyd
18211,4.99,25:20.0,526,Karl Seal,532,Florida,Cape Coral,United States,2,2,2,Jon Stephens,2398,6/18/2005 15:56,6/27/2005 14:25,9,658,Paris Weekend,2006,2.99,121,English             ,Horror,54,Penelope Pinkett
18212,2.99,20:00.0,526,Karl Seal,532,Florida,Cape Coral,United States,2,2,1,Mike Hillyer,2828,6/19/2005 20:51,6/25/2005 17:38,6,709,Racer Egg,2006,2.99,147,English             ,Drama,11,Zero Cage
18213,6.99,19:46.0,526,Karl Seal,532,Florida,Cape Coral,United States,2,2,1,Mike Hillyer,2932,6/20/2005 4:51,6/29/2005 8:31,9,966,Wedding Apollo,2006,0.99,70,English             ,Documentary,3,Ed Chase
18214,6.99,05:38.0,526,Karl Seal,532,Florida,Cape Coral,United States,2,2,2,Jon Stephens,3339,6/21/2005 10:37,6/30/2005 5:04,9,70,Bikini Borrowers,2006,4.99,142,English             ,Animation,6,Bette Nicholson
18215,2.99,57:09.0,527,Cory Meehan,533,Mogiljov,Mogiljov,Belarus,1,1,1,Mike Hillyer,1398,6/15/2005 16:28,6/16/2005 12:11,1,962,Wasteland Divine,2006,2.99,85,English             ,Classics,20,Lucille Tracy
18216,0.99,57:24.0,527,Cory Meehan,533,Mogiljov,Mogiljov,Belarus,1,1,1,Mike Hillyer,2422,6/18/2005 17:28,6/23/2005 15:22,5,696,Pride Alamo,2006,0.99,114,English             ,Animation,39,Goldie Brody
18217,0.99,48:38.0,527,Cory Meehan,533,Mogiljov,Mogiljov,Belarus,1,1,2,Jon Stephens,2496,6/18/2005 22:20,6/20/2005 3:08,1,140,Cheaper Clyde,2006,0.99,87,English             ,Sci-Fi,1,Penelope Guiness
18218,2.99,27:06.0,527,Cory Meehan,533,Mogiljov,Mogiljov,Belarus,1,1,2,Jon Stephens,2539,6/19/2005 1:58,6/19/2005 22:17,1,977,Window Side,2006,2.99,85,English             ,Travel,20,Lucille Tracy
18219,2.99,13:37.0,528,Claude Herzog,534,Benguela,Benguela,Angola,1,1,2,Jon Stephens,1875,6/17/2005 2:45,6/22/2005 22:54,6,361,Gleaming Jawbreaker,2006,2.99,89,English             ,Sports,1,Penelope Guiness
18220,4.99,07:11.0,528,Claude Herzog,534,Benguela,Benguela,Angola,1,1,2,Jon Stephens,2019,6/17/2005 12:38,6/23/2005 17:38,6,502,Knock Warlock,2006,2.99,71,English             ,Comedy,15,Cuba Olivier
18221,1.99,50:19.0,529,Erik Guillen,535,Andhra Pradesh,Bhimavaram,India,2,2,1,Mike Hillyer,1234,6/15/2005 4:21,6/22/2005 3:25,7,155,Cleopatra Devil,2006,0.99,150,English             ,New,12,Karl Berry
18222,0.99,36:47.0,529,Erik Guillen,535,Andhra Pradesh,Bhimavaram,India,2,2,1,Mike Hillyer,1686,6/16/2005 12:08,6/20/2005 10:59,4,849,Storm Happiness,2006,0.99,57,English             ,Animation,91,Christopher Berry
18223,0.99,58:16.0,529,Erik Guillen,535,Andhra Pradesh,Bhimavaram,India,2,2,2,Jon Stephens,3354,6/21/2005 11:29,6/25/2005 7:39,4,241,Donnie Alley,2006,0.99,125,English             ,Animation,14,Vivien Bergen
18224,1.99,21:02.0,530,Darryl Ashcraft,536,Buenos Aires,Ezeiza,Argentina,2,2,1,Mike Hillyer,1273,6/15/2005 7:52,6/21/2005 4:55,6,79,Blade Polish,2006,0.99,114,English             ,Drama,4,Jennifer Davis
18225,0.99,39:37.0,530,Darryl Ashcraft,536,Buenos Aires,Ezeiza,Argentina,2,2,1,Mike Hillyer,1516,6/15/2005 23:11,6/17/2005 20:37,2,810,Slums Duck,2006,0.99,147,English             ,Family,45,Reese Kilmer
18226,2.99,04:54.0,530,Darryl Ashcraft,536,Buenos Aires,Ezeiza,Argentina,2,2,2,Jon Stephens,2158,6/17/2005 23:36,6/19/2005 19:25,2,55,Barbarella Streetcar,2006,2.99,65,English             ,Sci-Fi,66,Mary Tandy
18227,2.99,26:21.0,531,Jamie Waugh,537,Mie,Kuwana,Japan,2,2,1,Mike Hillyer,2972,6/20/2005 7:57,6/21/2005 12:48,1,483,Jericho Mulan,2006,2.99,171,English             ,Games,22,Elvis Marx
18228,4.99,08:50.0,532,Neil Renner,538,Khanh Hoa,Cam Ranh,Vietnam,2,2,2,Jon Stephens,1694,6/16/2005 12:40,6/20/2005 9:18,4,31,Apache Divine,2006,4.99,92,English             ,Family,2,Nick Wahlberg
18229,3.99,55:19.0,532,Neil Renner,538,Khanh Hoa,Cam Ranh,Vietnam,2,2,1,Mike Hillyer,2821,6/19/2005 20:26,6/27/2005 23:48,8,559,Married Go,2006,2.99,114,English             ,Sci-Fi,39,Goldie Brody
18230,5.99,25:31.0,533,Jessie Milam,539,Shandong,Binzhou,China,1,1,2,Jon Stephens,1421,6/15/2005 17:57,6/21/2005 20:38,6,532,Loser Hustler,2006,4.99,80,English             ,Sports,8,Matthew Johansson
18231,0.99,00:04.0,533,Jessie Milam,539,Shandong,Binzhou,China,1,1,2,Jon Stephens,1652,6/16/2005 9:31,6/19/2005 14:02,3,748,Rugrats Shakespeare,2006,0.99,109,English             ,Action,35,Judy Dean
18232,0.99,42:05.0,533,Jessie Milam,539,Shandong,Binzhou,China,1,1,1,Mike Hillyer,1859,6/17/2005 1:13,6/18/2005 3:13,1,746,Rouge Squad,2006,0.99,118,English             ,Games,120,Penelope Monroe
